title,url,HITId,whole,part,jj,result1,worker1,result2,worker2,result3,worker3
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3CMV9YRYP207G806PY6UXHGRK4DJL7,cat,nose,old,guaranteed,A25UZQENK9A4PL,guaranteed,A18RMWE4BKHG6R,guaranteed,A140YQGGW69QK0
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ODOP6T3ARJBC4VDCL1LCJSZW7W24A,door,pane,closed,guaranteed,A25UZQENK9A4PL,pjj-nonsense,A2DNSD743W4OC2,probably,A1DW8POB98SVM3
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ODOP6T3ARJBC4VDCL1LCJSZW7W24A,door,pane,wooden,impossible,A25UZQENK9A4PL,guaranteed,A2DNSD743W4OC2,probably,A1DW8POB98SVM3
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ODOP6T3ARJBC4VDCL1LCJSZW7W24A,door,pane,heavy,unrelated,A25UZQENK9A4PL,unlikely,A2DNSD743W4OC2,probably,A1DW8POB98SVM3
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ODOP6T3ARJBC4VDCL1LCJSZW7W24A,door,pane,white,impossible,A25UZQENK9A4PL,probably,A2DNSD743W4OC2,probably,A1DW8POB98SVM3
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ODOP6T3ARJBC4VDCL1LCJSZW7W24A,door,pane,inner,guaranteed,A25UZQENK9A4PL,probably,A2DNSD743W4OC2,guaranteed,A1DW8POB98SVM3
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,359AP8GAGFJLT95YBCOYR8LVZ0Z7C8,river,ripple,fear,impossible,A25UZQENK9A4PL,pjj-nonsense,A3265QTYKPZMC6,pw-nonsense,A30NX5HEQGGFPP
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,359AP8GAGFJLT95YBCOYR8LVZ0Z7C8,river,ripple,broad,guaranteed,A25UZQENK9A4PL,unrelated,A3265QTYKPZMC6,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,359AP8GAGFJLT95YBCOYR8LVZ0Z7C8,river,ripple,blue,guaranteed,A25UZQENK9A4PL,unrelated,A3265QTYKPZMC6,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,359AP8GAGFJLT95YBCOYR8LVZ0Z7C8,river,ripple,peaceful,guaranteed,A25UZQENK9A4PL,unrelated,A3265QTYKPZMC6,unlikely,A30NX5HEQGGFPP
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,359AP8GAGFJLT95YBCOYR8LVZ0Z7C8,river,ripple,wide,guaranteed,A25UZQENK9A4PL,unrelated,A3265QTYKPZMC6,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,31D0ZWOD09YJIJ8G6Z7Y6YLKRJ8A09,man,control,poor,pjj-nonsense,A140YQGGW69QK0,pjj-nonsense,A30NX5HEQGGFPP,impossible,A207TJIPWDJAQZ
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3UUSLRKAUK2VY1BCB8J9BE3DK0B7D8,tree,leaf,green,guaranteed,A25UZQENK9A4PL,unrelated,A26GE78G0GIQJC,guaranteed,A2DNSD743W4OC2
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3UUSLRKAUK2VY1BCB8J9BE3DK0B7D8,tree,leaf,hollow,guaranteed,A25UZQENK9A4PL,impossible,A26GE78G0GIQJC,impossible,A2DNSD743W4OC2
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3UUSLRKAUK2VY1BCB8J9BE3DK0B7D8,tree,leaf,old,guaranteed,A25UZQENK9A4PL,unlikely,A26GE78G0GIQJC,guaranteed,A2DNSD743W4OC2
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3G57RS03HG4T8NZDQQKVHBYDW3R25F,goat,snout,white,probably,A25UZQENK9A4PL,unrelated,A1CBYZKP5BXY0S,unrelated,A3265QTYKPZMC6
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3G57RS03HG4T8NZDQQKVHBYDW3R25F,goat,snout,old,guaranteed,A25UZQENK9A4PL,guaranteed,A1CBYZKP5BXY0S,guaranteed,A3265QTYKPZMC6
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ECKRY5B1PVVQMX4MHC3TVCPMYVZIT,child,leg,poor,pjj-nonsense,A3265QTYKPZMC6,pjj-nonsense,A2DNSD743W4OC2,impossible,A25UZQENK9A4PL
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ECKRY5B1PVVQMX4MHC3TVCPMYVZIT,child,leg,young,guaranteed,A3265QTYKPZMC6,guaranteed,A2DNSD743W4OC2,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3ECKRY5B1PVVQMX4MHC3TVCPMYVZIT,child,leg,sick,pjj-nonsense,A3265QTYKPZMC6,pjj-nonsense,A2DNSD743W4OC2,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3LN3BXKGCZUD00M4L6ST9F5RQJ0GWT,guy,hand,poor,pjj-nonsense,A3265QTYKPZMC6,pjj-nonsense,A140YQGGW69QK0,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3LN3BXKGCZUD00M4L6ST9F5RQJ0GWT,guy,hand,young,guaranteed,A3265QTYKPZMC6,guaranteed,A140YQGGW69QK0,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3LN3BXKGCZUD00M4L6ST9F5RQJ0GWT,guy,hand,old,guaranteed,A3265QTYKPZMC6,guaranteed,A140YQGGW69QK0,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3LN3BXKGCZUD00M4L6ST9F5RQJ0GWT,guy,hand,nice,pjj-nonsense,A3265QTYKPZMC6,probably,A140YQGGW69QK0,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,30ZKOOGW2V5JP8TY2IBYK34UWBEA1C,boy,tie,dear,unrelated,A1A3CN8H5HXTSN,unrelated,A26GE78G0GIQJC,impossible,A2DNSD743W4OC2
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,30ZKOOGW2V5JP8TY2IBYK34UWBEA1C,boy,tie,nice,unrelated,A1A3CN8H5HXTSN,unrelated,A26GE78G0GIQJC,impossible,A2DNSD743W4OC2
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,37YYO3NWHCPR5Q0U2TW97UD90BQCC6,wall,reflection,high,unrelated,A140YQGGW69QK0,probably,A18RMWE4BKHG6R,probably,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,37YYO3NWHCPR5Q0U2TW97UD90BQCC6,wall,reflection,white,unrelated,A140YQGGW69QK0,impossible,A18RMWE4BKHG6R,probably,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,37YYO3NWHCPR5Q0U2TW97UD90BQCC6,wall,reflection,posterior,guaranteed,A140YQGGW69QK0,probably,A18RMWE4BKHG6R,pjj-nonsense,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,37YYO3NWHCPR5Q0U2TW97UD90BQCC6,wall,reflection,anterior,guaranteed,A140YQGGW69QK0,probably,A18RMWE4BKHG6R,pw-nonsense,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,37YYO3NWHCPR5Q0U2TW97UD90BQCC6,wall,reflection,lateral,guaranteed,A140YQGGW69QK0,probably,A18RMWE4BKHG6R,pjj-nonsense,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3MJ9GGZYO25QETBULMBCPMEZOHSA2T,window,metal,square,guaranteed,A140YQGGW69QK0,guaranteed,A30NX5HEQGGFPP,unlikely,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3MJ9GGZYO25QETBULMBCPMEZOHSA2T,window,metal,high,guaranteed,A140YQGGW69QK0,guaranteed,A30NX5HEQGGFPP,guaranteed,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3MJ9GGZYO25QETBULMBCPMEZOHSA2T,window,metal,broken,unlikely,A140YQGGW69QK0,unrelated,A30NX5HEQGGFPP,unrelated,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3MJ9GGZYO25QETBULMBCPMEZOHSA2T,window,metal,open,unlikely,A140YQGGW69QK0,guaranteed,A30NX5HEQGGFPP,unlikely,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3MJ9GGZYO25QETBULMBCPMEZOHSA2T,window,metal,brown,unrelated,A140YQGGW69QK0,unrelated,A30NX5HEQGGFPP,unrelated,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3MJ9GGZYO25QETBULMBCPMEZOHSA2T,window,metal,clean,unrelated,A140YQGGW69QK0,unrelated,A30NX5HEQGGFPP,probably,A1VNV1899K7L05
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38O9DZ0A61MPRRZRV9U09HCDSY226V,toilet bowl,water,shallow,guaranteed,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38O9DZ0A61MPRRZRV9U09HCDSY226V,toilet bowl,water,empty,impossible,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38O9DZ0A61MPRRZRV9U09HCDSY226V,toilet bowl,water,wooden,impossible,A25UZQENK9A4PL,impossible,A1A3CN8H5HXTSN,impossible,A30NX5HEQGGFPP
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38O9DZ0A61MPRRZRV9U09HCDSY226V,toilet bowl,water,dusty,guaranteed,A25UZQENK9A4PL,probably,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38O9DZ0A61MPRRZRV9U09HCDSY226V,toilet bowl,water,white,unrelated,A25UZQENK9A4PL,impossible,A1A3CN8H5HXTSN,impossible,A30NX5HEQGGFPP
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38O9DZ0A61MPRRZRV9U09HCDSY226V,toilet bowl,water,old,probably,A25UZQENK9A4PL,unlikely,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38O9DZ0A61MPRRZRV9U09HCDSY226V,toilet bowl,water,golden,impossible,A25UZQENK9A4PL,unrelated,A1A3CN8H5HXTSN,impossible,A30NX5HEQGGFPP
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,36818Z1KV2CFZB7DPMPH8WJRUVSA34,skateboarder,knee,young,guaranteed,A30NX5HEQGGFPP,guaranteed,A140YQGGW69QK0,guaranteed,A2DNSD743W4OC2
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,36818Z1KV2CFZB7DPMPH8WJRUVSA34,skateboarder,knee,male,guaranteed,A30NX5HEQGGFPP,guaranteed,A140YQGGW69QK0,pjj-nonsense,A2DNSD743W4OC2
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3EQPA8A373VRLXHA4ZX35WRPZDKZJ5,shirt,emblem,red,unlikely,A18RMWE4BKHG6R,unlikely,A2DNSD743W4OC2,unlikely,A140YQGGW69QK0
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38XPGNCKHSZK9VTF0VLWEOPAT5P4VK,stool,cushion,hard,guaranteed,A140YQGGW69QK0,impossible,A2DNSD743W4OC2,probably,A18RMWE4BKHG6R
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38XPGNCKHSZK9VTF0VLWEOPAT5P4VK,stool,cushion,liquid,pjj-nonsense,A140YQGGW69QK0,pjj-nonsense,A2DNSD743W4OC2,pjj-nonsense,A18RMWE4BKHG6R
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38XPGNCKHSZK9VTF0VLWEOPAT5P4VK,stool,cushion,wooden,impossible,A140YQGGW69QK0,impossible,A2DNSD743W4OC2,unlikely,A18RMWE4BKHG6R
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38XPGNCKHSZK9VTF0VLWEOPAT5P4VK,stool,cushion,high,guaranteed,A140YQGGW69QK0,probably,A2DNSD743W4OC2,guaranteed,A18RMWE4BKHG6R
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38XPGNCKHSZK9VTF0VLWEOPAT5P4VK,stool,cushion,low,guaranteed,A140YQGGW69QK0,probably,A2DNSD743W4OC2,guaranteed,A18RMWE4BKHG6R
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,38XPGNCKHSZK9VTF0VLWEOPAT5P4VK,stool,cushion,blue,unrelated,A140YQGGW69QK0,unlikely,A2DNSD743W4OC2,unrelated,A18RMWE4BKHG6R
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3FCO4VKOZ3C0Q7PC73UTHWLYKCC7E1,kitchen,faucet,communal,guaranteed,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP,guaranteed,A1CBYZKP5BXY0S
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3FCO4VKOZ3C0Q7PC73UTHWLYKCC7E1,kitchen,faucet,warm,probably,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,probably,A1CBYZKP5BXY0S
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3FCO4VKOZ3C0Q7PC73UTHWLYKCC7E1,kitchen,faucet,old,probably,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP,unrelated,A1CBYZKP5BXY0S
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3V0TR1NRV910H7QHP0U0I1BX8VOA4P,mountainside,tree,high,unrelated,A1A3CN8H5HXTSN,guaranteed,A140YQGGW69QK0,guaranteed,A1SNC8UL8YFRH5
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3V0TR1NRV910H7QHP0U0I1BX8VOA4P,mountainside,tree,bare,guaranteed,A1A3CN8H5HXTSN,unrelated,A140YQGGW69QK0,unrelated,A1SNC8UL8YFRH5
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3V0TR1NRV910H7QHP0U0I1BX8VOA4P,mountainside,tree,snowy,guaranteed,A1A3CN8H5HXTSN,probably,A140YQGGW69QK0,probably,A1SNC8UL8YFRH5
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3VW0145YLXBRMQIRPA79XUVGK93JM9,bowl,pattern,shallow,unrelated,A30NX5HEQGGFPP,pjj-nonsense,A2DNSD743W4OC2,pjj-nonsense,A1CBYZKP5BXY0S
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3VW0145YLXBRMQIRPA79XUVGK93JM9,bowl,pattern,circular,unrelated,A30NX5HEQGGFPP,guaranteed,A2DNSD743W4OC2,unrelated,A1CBYZKP5BXY0S
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3VW0145YLXBRMQIRPA79XUVGK93JM9,bowl,pattern,empty,guaranteed,A30NX5HEQGGFPP,pjj-nonsense,A2DNSD743W4OC2,pjj-nonsense,A1CBYZKP5BXY0S
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3VW0145YLXBRMQIRPA79XUVGK93JM9,bowl,pattern,wooden,guaranteed,A30NX5HEQGGFPP,probably,A2DNSD743W4OC2,pjj-nonsense,A1CBYZKP5BXY0S
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3VW0145YLXBRMQIRPA79XUVGK93JM9,bowl,pattern,golden,unrelated,A30NX5HEQGGFPP,probably,A2DNSD743W4OC2,unrelated,A1CBYZKP5BXY0S
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3S37Y8CWI7ZXOKTKQ5QS0Q8O0ER4WU,female,face,young,guaranteed,A25UZQENK9A4PL,guaranteed,A3265QTYKPZMC6,guaranteed,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3S37Y8CWI7ZXOKTKQ5QS0Q8O0ER4WU,female,face,white,guaranteed,A25UZQENK9A4PL,guaranteed,A3265QTYKPZMC6,probably,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3S37Y8CWI7ZXOKTKQ5QS0Q8O0ER4WU,female,face,male,guaranteed,A25UZQENK9A4PL,wjj-nonsense,A3265QTYKPZMC6,guaranteed,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3S37Y8CWI7ZXOKTKQ5QS0Q8O0ER4WU,female,face,human,guaranteed,A25UZQENK9A4PL,guaranteed,A3265QTYKPZMC6,guaranteed,A26GE78G0GIQJC
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X878VYTIDHSWLP82EEZZE6YWDR7FJ,tub,side,huge,guaranteed,A1A3CN8H5HXTSN,probably,A140YQGGW69QK0,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X878VYTIDHSWLP82EEZZE6YWDR7FJ,tub,side,deep,impossible,A1A3CN8H5HXTSN,unlikely,A140YQGGW69QK0,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X878VYTIDHSWLP82EEZZE6YWDR7FJ,tub,side,round,guaranteed,A1A3CN8H5HXTSN,probably,A140YQGGW69QK0,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X878VYTIDHSWLP82EEZZE6YWDR7FJ,tub,side,wooden,probably,A1A3CN8H5HXTSN,probably,A140YQGGW69QK0,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X878VYTIDHSWLP82EEZZE6YWDR7FJ,tub,side,white,guaranteed,A1A3CN8H5HXTSN,probably,A140YQGGW69QK0,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X878VYTIDHSWLP82EEZZE6YWDR7FJ,tub,side,old,guaranteed,A1A3CN8H5HXTSN,guaranteed,A140YQGGW69QK0,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X878VYTIDHSWLP82EEZZE6YWDR7FJ,tub,side,plastic,guaranteed,A1A3CN8H5HXTSN,probably,A140YQGGW69QK0,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3X878VYTIDHSWLP82EEZZE6YWDR7FJ,tub,side,one,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,A140YQGGW69QK0,pjj-nonsense,A25UZQENK9A4PL
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3R5LWXWHRZ7SP0RUVBOFBYJYZL6GXM,girl,brow,poor,unrelated,A25UZQENK9A4PL,pjj-nonsense,A30NX5HEQGGFPP,pjj-nonsense,A140YQGGW69QK0
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3R5LWXWHRZ7SP0RUVBOFBYJYZL6GXM,girl,brow,beautiful,guaranteed,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP,probably,A140YQGGW69QK0
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3R5LWXWHRZ7SP0RUVBOFBYJYZL6GXM,girl,brow,old,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP,guaranteed,A140YQGGW69QK0
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3R5LWXWHRZ7SP0RUVBOFBYJYZL6GXM,girl,brow,pretty,guaranteed,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP,probably,A140YQGGW69QK0
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3SV8KD29L3RMWHNSMKXF6BR2E2KZK4,table,food,long,pjj-nonsense,A25UZQENK9A4PL,impossible,A2DNSD743W4OC2,unlikely,A18RMWE4BKHG6R
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3SV8KD29L3RMWHNSMKXF6BR2E2KZK4,table,food,above,guaranteed,A25UZQENK9A4PL,unlikely,A2DNSD743W4OC2,guaranteed,A18RMWE4BKHG6R
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3SV8KD29L3RMWHNSMKXF6BR2E2KZK4,table,food,white,unrelated,A25UZQENK9A4PL,impossible,A2DNSD743W4OC2,unrelated,A18RMWE4BKHG6R
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3RQVKZ7ZRJI8VRDWEJZSFVC9N9M27U,man,thumb,poor,pjj-nonsense,A30NX5HEQGGFPP,pjj-nonsense,A140YQGGW69QK0,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3TRB893CSI9YALL3DYKHHZ6AXSR7GI,person,kite,human,impossible,A25UZQENK9A4PL,impossible,A1A3CN8H5HXTSN,impossible,A140YQGGW69QK0
Common sense visual reasoning 4,https://worker.mturk.com/mturk/preview?groupId=3JG2O8WUZH7ZQQX8P6WURH5IOCX9WX,3NSCTNUR2YMIDQUH35DANTHB8RJA5U,hat,flower,white,unrelated,A140YQGGW69QK0,unlikely,A2DNSD743W4OC2,unlikely,A25UZQENK9A4PL
