title,url,HITId,whole,part,jj,result1,worker1,result2,worker2,result3,worker3
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3HRWUH63QT1PX9O6C9IF9Z1B6M5N5P,pizza,meat,leftover,guaranteed,A17FGZ1I5P9RZA,guaranteed,A1A3CN8H5HXTSN,guaranteed,A1VNV1899K7L05
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3HRWUH63QT1PX9O6C9IF9Z1B6M5N5P,pizza,meat,hot,guaranteed,A17FGZ1I5P9RZA,guaranteed,A1A3CN8H5HXTSN,guaranteed,A1VNV1899K7L05
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3HRWUH63QT1PX9O6C9IF9Z1B6M5N5P,pizza,meat,free,guaranteed,A17FGZ1I5P9RZA,guaranteed,A1A3CN8H5HXTSN,guaranteed,A1VNV1899K7L05
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3HRWUH63QT1PX9O6C9IF9Z1B6M5N5P,pizza,meat,cold,guaranteed,A17FGZ1I5P9RZA,guaranteed,A1A3CN8H5HXTSN,guaranteed,A1VNV1899K7L05
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3HRWUH63QT1PX9O6C9IF9Z1B6M5N5P,pizza,meat,cheesy,guaranteed,A17FGZ1I5P9RZA,impossible,A1A3CN8H5HXTSN,unlikely,A1VNV1899K7L05
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AC6MFV69JHVURMKGZUITJBAL94HZH,shelf,box,inner,pjj-nonsense,A17FGZ1I5P9RZA,guaranteed,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AC6MFV69JHVURMKGZUITJBAL94HZH,shelf,box,long,unrelated,A17FGZ1I5P9RZA,unrelated,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AC6MFV69JHVURMKGZUITJBAL94HZH,shelf,box,tall,unrelated,A17FGZ1I5P9RZA,unrelated,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AC6MFV69JHVURMKGZUITJBAL94HZH,shelf,box,high,guaranteed,A17FGZ1I5P9RZA,guaranteed,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AC6MFV69JHVURMKGZUITJBAL94HZH,shelf,box,wooden,unrelated,A17FGZ1I5P9RZA,unrelated,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AC6MFV69JHVURMKGZUITJBAL94HZH,shelf,box,narrow,probably,A17FGZ1I5P9RZA,probably,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,33P2GD6NRMR05WNYGYR864NXH0RKHY,subway,door,purple,probably,A25UZQENK9A4PL,probably,A1A3CN8H5HXTSN,unrelated,A1CQPRZUT6BW44
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,33P2GD6NRMR05WNYGYR864NXH0RKHY,subway,door,pedestrian,unrelated,A25UZQENK9A4PL,impossible,A1A3CN8H5HXTSN,wjj-nonsense,A1CQPRZUT6BW44
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,33P2GD6NRMR05WNYGYR864NXH0RKHY,subway,door,elevated,guaranteed,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN,guaranteed,A1CQPRZUT6BW44
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,33P2GD6NRMR05WNYGYR864NXH0RKHY,subway,door,crowded,unrelated,A25UZQENK9A4PL,probably,A1A3CN8H5HXTSN,pjj-nonsense,A1CQPRZUT6BW44
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,33P2GD6NRMR05WNYGYR864NXH0RKHY,subway,door,underground,guaranteed,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN,guaranteed,A1CQPRZUT6BW44
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3NSCTNUR2YMIDQUH35DANTHB7F65AN,boat,writing,open,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3NSCTNUR2YMIDQUH35DANTHB7F65AN,boat,writing,tiny,unrelated,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3NSCTNUR2YMIDQUH35DANTHB7F65AN,boat,writing,white,unlikely,A1A3CN8H5HXTSN,unlikely,AVLZVLVL2X60,unlikely,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3NSCTNUR2YMIDQUH35DANTHB7F65AN,boat,writing,old,probably,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,probably,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3NZ1E5QA6Y0NW0Z99JD6I41HPXR5BI,plane,strip,white,impossible,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,unlikely,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3NZ1E5QA6Y0NW0Z99JD6I41HPXR5BI,plane,strip,vertical,probably,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP,wjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3NZ1E5QA6Y0NW0Z99JD6I41HPXR5BI,plane,strip,horizontal,probably,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3NFWQRSHVDDBPE09VHIT5RJRU4XFGS,grape,stem,oval,impossible,A2VFH95BVFIU5K,impossible,ASW9MABLSXSPK,unlikely,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3NFWQRSHVDDBPE09VHIT5RJRU4XFGS,grape,stem,wild,guaranteed,A2VFH95BVFIU5K,guaranteed,ASW9MABLSXSPK,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3NFWQRSHVDDBPE09VHIT5RJRU4XFGS,grape,stem,purple,unlikely,A2VFH95BVFIU5K,unlikely,ASW9MABLSXSPK,unlikely,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3JVP4ZJHDORYO1REINZBNW933F0I0J,cameraman,camera,amateur,pjj-nonsense,ASW9MABLSXSPK,unrelated,A25UZQENK9A4PL,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3JVP4ZJHDORYO1REINZBNW933F0I0J,cameraman,camera,assistant,pjj-nonsense,ASW9MABLSXSPK,unrelated,A25UZQENK9A4PL,probably,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3JVP4ZJHDORYO1REINZBNW933F0I0J,cameraman,camera,professional,probably,ASW9MABLSXSPK,probably,A25UZQENK9A4PL,probably,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,39AYGO6AFEJLGDOKHSSK15FB2HGN65,banana,part,ripe,guaranteed,A2VFH95BVFIU5K,guaranteed,A2DNSD743W4OC2,guaranteed,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,39AYGO6AFEJLGDOKHSSK15FB2HGN65,banana,part,wild,guaranteed,A2VFH95BVFIU5K,guaranteed,A2DNSD743W4OC2,pjj-nonsense,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,39AYGO6AFEJLGDOKHSSK15FB2HGN65,banana,part,green,probably,A2VFH95BVFIU5K,guaranteed,A2DNSD743W4OC2,probably,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3UOMW19E6C5665RFNJ91TO7Z7IR5CP,baseball,stitching,red,unlikely,A2VFH95BVFIU5K,unlikely,A1A3CN8H5HXTSN,unrelated,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3TLFH2L6Y8NVTPA3RM2TKR4RBU02T4,boy,coat,nice,unrelated,ASW9MABLSXSPK,unrelated,A2DNSD743W4OC2,unrelated,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3TLFH2L6Y8NVTPA3RM2TKR4RBU02T4,boy,coat,young,impossible,ASW9MABLSXSPK,unlikely,A2DNSD743W4OC2,pjj-nonsense,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3TLFH2L6Y8NVTPA3RM2TKR4RBU02T4,boy,coat,dear,pjj-nonsense,ASW9MABLSXSPK,unlikely,A2DNSD743W4OC2,pjj-nonsense,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3J94SKDEKHOGBXXTNF4CDUPHSI35DP,bike,light,old,unlikely,ASW9MABLSXSPK,probably,AVLZVLVL2X60,probably,A1CQPRZUT6BW44
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3J94SKDEKHOGBXXTNF4CDUPHSI35DP,bike,light,stationary,guaranteed,ASW9MABLSXSPK,guaranteed,AVLZVLVL2X60,guaranteed,A1CQPRZUT6BW44
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3J94SKDEKHOGBXXTNF4CDUPHSI35DP,bike,light,red,unrelated,ASW9MABLSXSPK,unlikely,AVLZVLVL2X60,unrelated,A1CQPRZUT6BW44
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3J94SKDEKHOGBXXTNF4CDUPHSI35DP,bike,light,used,guaranteed,ASW9MABLSXSPK,probably,AVLZVLVL2X60,probably,A1CQPRZUT6BW44
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3J94SKDEKHOGBXXTNF4CDUPHSI35DP,bike,light,silver,impossible,ASW9MABLSXSPK,unlikely,AVLZVLVL2X60,unrelated,A1CQPRZUT6BW44
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,34R0BODSP0YL33BTJAFWJC72SU45EI,building,story,old,guaranteed,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,34R0BODSP0YL33BTJAFWJC72SU45EI,building,story,public,probably,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,34R0BODSP0YL33BTJAFWJC72SU45EI,building,story,original,guaranteed,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,34R0BODSP0YL33BTJAFWJC72SU45EI,building,story,tall,unrelated,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,34R0BODSP0YL33BTJAFWJC72SU45EI,building,story,fine,probably,A1A3CN8H5HXTSN,guaranteed,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3OWZNK3RYKOAT2PSRRS3PNQTU872UV,store,door,rich,probably,A2VFH95BVFIU5K,pjj-nonsense,A3265QTYKPZMC6,probably,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3OWZNK3RYKOAT2PSRRS3PNQTU872UV,store,door,old,probably,A2VFH95BVFIU5K,probably,A3265QTYKPZMC6,probably,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3OWZNK3RYKOAT2PSRRS3PNQTU872UV,store,door,dry,unrelated,A2VFH95BVFIU5K,pjj-nonsense,A3265QTYKPZMC6,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3OWZNK3RYKOAT2PSRRS3PNQTU872UV,store,door,interior,impossible,A2VFH95BVFIU5K,pjj-nonsense,A3265QTYKPZMC6,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3OWZNK3RYKOAT2PSRRS3PNQTU872UV,store,door,white,unrelated,A2VFH95BVFIU5K,unrelated,A3265QTYKPZMC6,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3OWZNK3RYKOAT2PSRRS3PNQTU872UV,store,door,vast,impossible,A2VFH95BVFIU5K,pjj-nonsense,A3265QTYKPZMC6,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3IH9TRB0FAYYVQCWE63B11SD876I1M,dog,muzzle,shaggy,unlikely,A1A3CN8H5HXTSN,unlikely,ASW9MABLSXSPK,impossible,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3IH9TRB0FAYYVQCWE63B11SD876I1M,dog,muzzle,white,unrelated,A1A3CN8H5HXTSN,probably,ASW9MABLSXSPK,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3IH9TRB0FAYYVQCWE63B11SD876I1M,dog,muzzle,old,guaranteed,A1A3CN8H5HXTSN,guaranteed,ASW9MABLSXSPK,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,37PGLWGSJS501RYIMG9T6GOCHD6KIR,box,handle,safe,guaranteed,A2VFH95BVFIU5K,guaranteed,A25UZQENK9A4PL,probably,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,37PGLWGSJS501RYIMG9T6GOCHD6KIR,box,handle,appropriate,guaranteed,A2VFH95BVFIU5K,guaranteed,A25UZQENK9A4PL,probably,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,37PGLWGSJS501RYIMG9T6GOCHD6KIR,box,handle,cardboard,probably,A2VFH95BVFIU5K,probably,A25UZQENK9A4PL,probably,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,37PGLWGSJS501RYIMG9T6GOCHD6KIR,box,handle,empty,impossible,A2VFH95BVFIU5K,pjj-nonsense,A25UZQENK9A4PL,impossible,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,37PGLWGSJS501RYIMG9T6GOCHD6KIR,box,handle,wooden,probably,A2VFH95BVFIU5K,guaranteed,A25UZQENK9A4PL,probably,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,37PGLWGSJS501RYIMG9T6GOCHD6KIR,box,handle,brown,unrelated,A2VFH95BVFIU5K,probably,A25UZQENK9A4PL,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3SCKNODZ0WF4KD2P02XC7JF7XS0N74,sign,writing,positive,probably,A25UZQENK9A4PL,unrelated,A30NX5HEQGGFPP,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3SCKNODZ0WF4KD2P02XC7JF7XS0N74,sign,writing,black,unrelated,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP,unlikely,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3SCKNODZ0WF4KD2P02XC7JF7XS0N74,sign,writing,sure,unrelated,A25UZQENK9A4PL,pjj-nonsense,A30NX5HEQGGFPP,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3SCKNODZ0WF4KD2P02XC7JF7XS0N74,sign,writing,negative,probably,A25UZQENK9A4PL,unrelated,A30NX5HEQGGFPP,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3ZG552ORAL3A6HESWH28L9SC8FG2VK,building,bar,brown,unrelated,A1A3CN8H5HXTSN,unrelated,AVLZVLVL2X60,unrelated,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3ZG552ORAL3A6HESWH28L9SC8FG2VK,building,bar,old,unrelated,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,probably,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3ZG552ORAL3A6HESWH28L9SC8FG2VK,building,bar,public,guaranteed,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,probably,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3ZG552ORAL3A6HESWH28L9SC8FG2VK,building,bar,original,guaranteed,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,probably,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3ZG552ORAL3A6HESWH28L9SC8FG2VK,building,bar,tall,unrelated,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,unlikely,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3ZG552ORAL3A6HESWH28L9SC8FG2VK,building,bar,fine,probably,A1A3CN8H5HXTSN,wjj-nonsense,AVLZVLVL2X60,probably,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,36JW4WBR05JPPAVKFN0BQRVS94AFHR,cow,udder,white,unlikely,A2VFH95BVFIU5K,unrelated,A1A3CN8H5HXTSN,probably,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3K1H3NEY7KYERUMD4BN3HRG6IRHDGF,short,stripe,red,unlikely,A1VNV1899K7L05,unlikely,A1A3CN8H5HXTSN,unlikely,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3K1H3NEY7KYERUMD4BN3HRG6IRHDGF,short,stripe,long,probably,A1VNV1899K7L05,probably,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3JMNNNO3B03NL6EXMR747BBQFOI2WU,oven,knob,black,probably,A2VFH95BVFIU5K,unrelated,ASW9MABLSXSPK,probably,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3JMNNNO3B03NL6EXMR747BBQFOI2WU,oven,knob,hot,unlikely,A2VFH95BVFIU5K,unlikely,ASW9MABLSXSPK,probably,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3P458N04Q0G2A6JNWW3Q9UPXOQO2XN,box,sticker,appropriate,probably,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AJA9FLWSBXPL564L5IWQ3W79HPFIK,boat,seat,old,probably,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL,probably,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AJA9FLWSBXPL564L5IWQ3W79HPFIK,boat,seat,white,unrelated,A1A3CN8H5HXTSN,unrelated,A25UZQENK9A4PL,unrelated,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AJA9FLWSBXPL564L5IWQ3W79HPFIK,boat,seat,open,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,A25UZQENK9A4PL,pjj-nonsense,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AJA9FLWSBXPL564L5IWQ3W79HPFIK,boat,seat,tiny,unlikely,A1A3CN8H5HXTSN,probably,A25UZQENK9A4PL,unrelated,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3AJA9FLWSBXPL564L5IWQ3W79HPFIK,boat,seat,wooden,unlikely,A1A3CN8H5HXTSN,probably,A25UZQENK9A4PL,unrelated,A3265QTYKPZMC6
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,335HHSX8CC4SRQHOOH5L2RS7XRUDHE,church,cross,old,probably,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,probably,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,335HHSX8CC4SRQHOOH5L2RS7XRUDHE,church,cross,true,guaranteed,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60,pjj-nonsense,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,335HHSX8CC4SRQHOOH5L2RS7XRUDHE,church,cross,ancient,probably,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,probably,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,335HHSX8CC4SRQHOOH5L2RS7XRUDHE,church,cross,primitive,probably,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60,probably,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,335HHSX8CC4SRQHOOH5L2RS7XRUDHE,church,cross,brown,unrelated,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,unrelated,ASW9MABLSXSPK
Common sense visual reasoning 3,https://worker.mturk.com/mturk/preview?groupId=3SAOMJ8V4ALYTKRW8B03A9U22JR4W2,3UYRNV2KISY8KR78A7PILJB28C6N8R,plane,stair,white,unrelated,A3265QTYKPZMC6,unrelated,A1A3CN8H5HXTSN,unrelated,ASW9MABLSXSPK
