whole,part,jj,result1,result2,result3
road,stripe,clean,guaranteed,wjj-nonsense,probably
road,stripe,narrow,unlikely,unrelated,probably
microwave,knob,white,probably,unrelated,probably
cloth,flower,red,unrelated,unlikely,unrelated
ceiling,lighting,flat,unrelated,unrelated,unrelated
ceiling,lighting,low,guaranteed,guaranteed,guaranteed
ceiling,lighting,high,guaranteed,guaranteed,probably
ceiling,lighting,white,unrelated,unrelated,unrelated
surfboard,star,old,guaranteed,probably,probably
surfboard,star,giant,unrelated,unrelated,unrelated
surfboard,star,purple,unrelated,unrelated,unrelated
surfboard,star,regular,guaranteed,unrelated,unrelated
shoe,lace,tight,guaranteed,probably,probably
shoe,lace,white,unrelated,unrelated,unrelated
shoe,lace,old,probably,probably,probably
clock,circle,green,unrelated,unrelated,unrelated
clock,circle,internal,pjj-nonsense,pjj-nonsense,guaranteed
clock,circle,old,probably,probably,guaranteed
clock,circle,tall,unrelated,pjj-nonsense,unrelated
bull,nose,wild,guaranteed,guaranteed,guaranteed
bull,nose,old,guaranteed,guaranteed,guaranteed
bull,nose,skinny,unrelated,unrelated,probably
bull,nose,young,guaranteed,guaranteed,guaranteed
bull,nose,brown,unrelated,unrelated,unrelated
head,spot,humeral,probably,pjj-nonsense,pjj-nonsense
head,spot,dark,probably,unrelated,unlikely
head,spot,fuzzy,unlikely,guaranteed,guaranteed
bike,bell,red,unlikely,unrelated,unrelated
bike,bell,stationary,guaranteed,guaranteed,guaranteed
bike,bell,old,probably,unrelated,probably
eye,makeup,human,impossible,impossible,impossible
eye,makeup,orange,unrelated,unrelated,unrelated
eye,makeup,dark,unrelated,probably,unrelated
tomato,stem,red,unrelated,impossible,impossible
tomato,stem,ripe,probably,guaranteed,guaranteed
tomato,stem,fresh,unrelated,guaranteed,guaranteed
boat,people,old,unrelated,unrelated,unrelated
boat,people,white,unrelated,unrelated,unrelated
boat,people,open,pjj-nonsense,guaranteed,pjj-nonsense
boat,people,tiny,pjj-nonsense,unlikely,probably
boat,people,wooden,pjj-nonsense,impossible,impossible
girl,finger,pretty,pjj-nonsense,unrelated,probably
girl,finger,beautiful,pjj-nonsense,unrelated,probably
girl,finger,poor,pjj-nonsense,pjj-nonsense,guaranteed
girl,finger,old,guaranteed,guaranteed,guaranteed
pizza,meat,frozen,probably,guaranteed,guaranteed
pizza,meat,leftover,guaranteed,guaranteed,guaranteed
pizza,meat,hot,guaranteed,guaranteed,guaranteed
pizza,meat,free,guaranteed,guaranteed,guaranteed
pizza,meat,cold,guaranteed,guaranteed,guaranteed
pizza,meat,cheesy,guaranteed,impossible,unlikely
shelf,box,inner,pjj-nonsense,guaranteed,guaranteed
shelf,box,long,unrelated,unrelated,guaranteed
shelf,box,tall,unrelated,unrelated,guaranteed
shelf,box,high,guaranteed,guaranteed,guaranteed
shelf,box,wooden,unrelated,unrelated,guaranteed
shelf,box,narrow,probably,probably,guaranteed
subway,door,purple,probably,probably,unrelated
subway,door,pedestrian,unrelated,impossible,wjj-nonsense
subway,door,elevated,guaranteed,guaranteed,guaranteed
subway,door,crowded,unrelated,probably,pjj-nonsense
subway,door,underground,guaranteed,guaranteed,guaranteed
boat,writing,open,guaranteed,pjj-nonsense,unrelated
boat,writing,tiny,unrelated,probably,unrelated
boat,writing,white,unlikely,unlikely,unlikely
boat,writing,old,probably,probably,probably
plane,strip,white,impossible,unrelated,unlikely
plane,strip,vertical,probably,guaranteed,wjj-nonsense
plane,strip,horizontal,probably,guaranteed,guaranteed
grape,stem,oval,impossible,impossible,unlikely
grape,stem,wild,guaranteed,guaranteed,guaranteed
grape,stem,purple,unlikely,unlikely,unlikely
cameraman,camera,amateur,pjj-nonsense,unrelated,unrelated
cameraman,camera,assistant,pjj-nonsense,unrelated,probably
cameraman,camera,professional,probably,probably,probably
banana,part,ripe,guaranteed,guaranteed,guaranteed
banana,part,wild,guaranteed,guaranteed,pjj-nonsense
banana,part,green,probably,guaranteed,probably
baseball,stitching,red,unlikely,unlikely,unrelated
boy,coat,nice,unrelated,unrelated,unrelated
boy,coat,young,impossible,unlikely,pjj-nonsense
boy,coat,dear,pjj-nonsense,unlikely,pjj-nonsense
bike,light,old,unlikely,probably,probably
bike,light,stationary,guaranteed,guaranteed,guaranteed
bike,light,red,unrelated,unlikely,unrelated
bike,light,used,guaranteed,probably,probably
bike,light,silver,impossible,unlikely,unrelated
building,story,old,guaranteed,guaranteed,guaranteed
building,story,public,probably,guaranteed,guaranteed
building,story,original,guaranteed,guaranteed,unrelated
building,story,tall,unrelated,unrelated,unrelated
building,story,fine,probably,guaranteed,guaranteed
store,door,rich,probably,pjj-nonsense,probably
store,door,old,probably,probably,probably
store,door,dry,unrelated,pjj-nonsense,guaranteed
store,door,interior,impossible,pjj-nonsense,guaranteed
store,door,white,unrelated,unrelated,unrelated
store,door,vast,impossible,pjj-nonsense,unrelated
dog,muzzle,shaggy,unlikely,unlikely,impossible
dog,muzzle,white,unrelated,probably,unrelated
dog,muzzle,old,guaranteed,guaranteed,unrelated
box,handle,safe,guaranteed,guaranteed,probably
box,handle,appropriate,guaranteed,guaranteed,probably
box,handle,cardboard,probably,probably,probably
box,handle,empty,impossible,pjj-nonsense,impossible
box,handle,wooden,probably,guaranteed,probably
box,handle,brown,unrelated,probably,unrelated
sign,writing,positive,probably,unrelated,guaranteed
sign,writing,black,unrelated,probably,unlikely
sign,writing,sure,unrelated,pjj-nonsense,guaranteed
sign,writing,negative,probably,unrelated,guaranteed
building,bar,brown,unrelated,unrelated,unrelated
building,bar,old,unrelated,probably,probably
building,bar,public,guaranteed,probably,probably
building,bar,original,guaranteed,probably,probably
building,bar,tall,unrelated,probably,unlikely
building,bar,fine,probably,wjj-nonsense,probably
cow,udder,white,unlikely,unrelated,probably
short,stripe,red,unlikely,unlikely,unlikely
short,stripe,long,probably,probably,probably
oven,knob,black,probably,unrelated,probably
oven,knob,hot,unlikely,unlikely,probably
box,sticker,appropriate,probably,probably,guaranteed
boat,seat,old,probably,guaranteed,probably
boat,seat,white,unrelated,unrelated,unrelated
boat,seat,open,guaranteed,pjj-nonsense,pjj-nonsense
boat,seat,tiny,unlikely,probably,unrelated
boat,seat,wooden,unlikely,probably,unrelated
church,cross,old,probably,probably,probably
church,cross,true,guaranteed,pjj-nonsense,pjj-nonsense
church,cross,ancient,probably,probably,probably
church,cross,primitive,probably,pjj-nonsense,probably
church,cross,brown,unrelated,probably,unrelated
plane,stair,white,unrelated,unrelated,unrelated
dog,stripe,white,unlikely,unlikely,impossible
dog,stripe,old,guaranteed,guaranteed,guaranteed
child,shoulder,young,guaranteed,guaranteed,guaranteed
child,shoulder,dear,pjj-nonsense,unrelated,pjj-nonsense
child,shoulder,poor,guaranteed,unrelated,pjj-nonsense
human,hair,ordinary,probably,unrelated,probably
human,hair,grey,guaranteed,unrelated,wjj-nonsense
seat,leg,high,guaranteed,unlikely,guaranteed
seat,leg,white,unrelated,unrelated,probably
seat,leg,empty,pjj-nonsense,impossible,pjj-nonsense
dormer,window,poor,pjj-nonsense,guaranteed,pjj-nonsense
dormer,window,old,probably,guaranteed,probably
dormer,window,white,unlikely,unrelated,unlikely
dormer,window,dark,unlikely,guaranteed,unlikely
dormer,window,gabled,pjj-nonsense,pjj-nonsense,pjj-nonsense
dormer,window,dear,pjj-nonsense,unrelated,pjj-nonsense
rail,gravel,light,impossible,impossible,unrelated
rail,gravel,black,unrelated,impossible,unrelated
animal,shadow,wild,pjj-nonsense,pjj-nonsense,impossible
animal,shadow,poor,pjj-nonsense,pjj-nonsense,pjj-nonsense
animal,shadow,human,impossible,pjj-nonsense,impossible
animal,shadow,young,pjj-nonsense,pjj-nonsense,unrelated
animal,shadow,brown,impossible,impossible,impossible
cake,filling,sweet,guaranteed,probably,probably
cake,filling,round,guaranteed,pjj-nonsense,unrelated
fork,shadow,silver,impossible,impossible,impossible
fork,shadow,dirty,impossible,impossible,impossible
fork,shadow,long,unrelated,probably,guaranteed
boat,sail,tiny,probably,guaranteed,probably
boat,sail,white,unrelated,probably,unrelated
boat,sail,old,unrelated,guaranteed,probably
blazer,button,white,probably,unrelated,probably
blazer,button,dark,probably,unrelated,guaranteed
net,tape,fine,unrelated,wjj-nonsense,probably
net,tape,mesh,unlikely,pjj-nonsense,unlikely
net,tape,white,unrelated,unrelated,probably
net,tape,wide,unrelated,guaranteed,guaranteed
fire hydrant,cover,residual,pjj-nonsense,guaranteed,guaranteed
fire hydrant,cover,broken,probably,unrelated,unrelated
fire hydrant,cover,white,probably,unrelated,probably
fire hydrant,cover,open,guaranteed,unrelated,guaranteed
fire hydrant,cover,public,guaranteed,guaranteed,guaranteed
window,bus,broken,unrelated,unrelated,unrelated
window,bus,open,unrelated,guaranteed,guaranteed
window,bus,high,impossible,unrelated,guaranteed
window,bus,clean,probably,probably,probably
window,bus,brown,wjj-nonsense,unrelated,unrelated
cat,head,white,probably,probably,guaranteed
cat,head,old,guaranteed,guaranteed,guaranteed
sandwich,pickle,hot,unlikely,guaranteed,unlikely
window,seal,square,guaranteed,guaranteed,unrelated
window,seal,broken,unrelated,unrelated,probably
window,seal,open,unlikely,guaranteed,pjj-nonsense
window,seal,high,guaranteed,guaranteed,guaranteed
window,seal,clean,probably,probably,probably
window,seal,brown,unrelated,unlikely,unrelated
person,coat,human,impossible,impossible,pjj-nonsense
person,coat,responsible,impossible,unrelated,pjj-nonsense
line,part,long,unrelated,pjj-nonsense,impossible
line,part,horizontal,unrelated,pjj-nonsense,guaranteed
line,part,yellow,unrelated,pjj-nonsense,guaranteed
line,part,solid,probably,pjj-nonsense,guaranteed
briefcase,handle,open,impossible,unlikely,impossible
briefcase,handle,heavy,unlikely,unrelated,unlikely
briefcase,handle,battered,unrelated,probably,probably
briefcase,handle,blue,unrelated,probably,probably
female,bag,human,impossible,impossible,pjj-nonsense
female,bag,white,unrelated,unrelated,unrelated
wall,switch,high,unrelated,unlikely,unrelated
wall,switch,white,unrelated,unrelated,unrelated
woman,skirt,beautiful,unrelated,unrelated,unrelated
shrub,leaf,short,probably,guaranteed,unlikely
shrub,leaf,ornamental,unrelated,probably,probably
shrub,leaf,deciduous,pw-nonsense,guaranteed,guaranteed
shrub,leaf,low,probably,guaranteed,probably
shrub,leaf,beautiful,probably,guaranteed,guaranteed
wall,crack,high,probably,probably,guaranteed
wall,crack,white,guaranteed,probably,guaranteed
wall,crack,lateral,unrelated,unrelated,probably
floor,part,grey,probably,probably,probably
floor,part,concrete,probably,guaranteed,probably
floor,part,polished,probably,guaranteed,probably
floor,part,wooden,probably,guaranteed,probably
floor,part,bare,probably,pjj-nonsense,guaranteed
floor,part,pelvic,pjj-nonsense,pjj-nonsense,pjj-nonsense
boat,word,open,impossible,pjj-nonsense,guaranteed
boat,word,tiny,unrelated,unrelated,probably
boat,word,white,unlikely,unlikely,unlikely
boat,word,old,probably,probably,probably
jersey,name,white,unlikely,impossible,unlikely
bicycle,spoke,white,probably,unlikely,unrelated
bicycle,spoke,old,guaranteed,probably,probably
train,sign,long,unrelated,unrelated,unrelated
train,sign,red,unrelated,unlikely,unlikely
train,sign,slow,pjj-nonsense,guaranteed,impossible
train,sign,electric,unrelated,unlikely,unlikely
train,sign,regular,unrelated,unrelated,pjj-nonsense
shore,edge,far,guaranteed,probably,probably
shore,edge,green,probably,probably,unrelated
shore,edge,american,guaranteed,guaranteed,guaranteed
shore,edge,rocky,probably,probably,unrelated
shore,edge,sandy,probably,guaranteed,guaranteed
shore,edge,distant,guaranteed,guaranteed,guaranteed
ear,fur,human,guaranteed,guaranteed,impossible
wall,sink,high,unlikely,unrelated,unrelated
wall,sink,white,unrelated,unrelated,unrelated
wall,vent,high,unrelated,unrelated,probably
wall,vent,white,unlikely,probably,unrelated
wall,vent,lateral,pjj-nonsense,probably,pjj-nonsense
tree,fence,green,unrelated,unrelated,unlikely
tree,fence,old,unrelated,guaranteed,unrelated
tree,fence,tall,unrelated,guaranteed,unrelated
person,lip,human,guaranteed,guaranteed,guaranteed
woman,towel,beautiful,unrelated,unrelated,unrelated
kite,wing,old,probably,guaranteed,guaranteed
kite,wing,high,guaranteed,guaranteed,guaranteed
kite,wing,blue,unrelated,guaranteed,guaranteed
kite,wing,long,unrelated,probably,probably
pole,stripe,posterior,guaranteed,guaranteed,pjj-nonsense
pole,stripe,green,unlikely,unlikely,unlikely
pole,stripe,long,probably,probably,unrelated
bus,curtain,black,unrelated,unrelated,unrelated
bus,curtain,colorful,unrelated,unrelated,unrelated
bus,curtain,old,unrelated,unrelated,probably
laptop,button,typical,guaranteed,probably,guaranteed
laptop,button,old,guaranteed,guaranteed,guaranteed
laptop,button,open,impossible,pjj-nonsense,guaranteed
laptop,button,windows,impossible,pjj-nonsense,guaranteed
laptop,button,black,probably,probably,probably
surfboard,strap,old,probably,unrelated,probably
surfboard,strap,short,unrelated,unlikely,probably
surfboard,strap,purple,unrelated,unrelated,probably
dress,lace,white,unrelated,probably,probably
bird,bill,old,guaranteed,guaranteed,guaranteed
bird,bill,dead,guaranteed,guaranteed,guaranteed
bird,bill,white,unrelated,unrelated,unrelated
bird,bill,beautiful,probably,unrelated,probably
cab,tire,open,impossible,impossible,impossible
cab,tire,locomotive,guaranteed,unrelated,guaranteed
cab,tire,empty,unlikely,impossible,unlikely
man,apron,poor,unrelated,pjj-nonsense,pjj-nonsense
child,ski,dear,unrelated,pjj-nonsense,unrelated
woman,hip,poor,impossible,guaranteed,pjj-nonsense
woman,hip,elderly,guaranteed,guaranteed,probably
doll,nose,old,probably,guaranteed,guaranteed
doll,nose,broken,unrelated,unlikely,unrelated
doll,nose,white,probably,probably,probably
doll,nose,naked,guaranteed,guaranteed,guaranteed
doll,nose,wooden,probably,guaranteed,probably
doll,nose,beautiful,probably,guaranteed,probably
vehicle,fender,suitable,guaranteed,probably,pjj-nonsense
skate,wheel,old,probably,probably,probably
skate,wheel,purple,unlikely,unrelated,unrelated
skate,wheel,outside,guaranteed,guaranteed,guaranteed
skate,wheel,free,unlikely,guaranteed,guaranteed
skate,wheel,inside,guaranteed,guaranteed,guaranteed
horse,nostril,black,probably,guaranteed,guaranteed
ocean,ripple,wide,impossible,probably,guaranteed
ocean,ripple,deep,impossible,unlikely,probably
ocean,ripple,blue,probably,probably,probably
bag,pocket,black,probably,probably,probably
bag,pocket,square,probably,unrelated,unrelated
sheep,nose,fat,unlikely,unrelated,unrelated
sheep,nose,fetal,guaranteed,guaranteed,guaranteed
sheep,nose,stuffed,guaranteed,guaranteed,probably
window,gate,broken,probably,unrelated,unlikely
window,gate,open,probably,unrelated,probably
window,gate,high,guaranteed,guaranteed,guaranteed
window,gate,clean,probably,unrelated,probably
window,gate,brown,unrelated,unrelated,unrelated
pillow,part,soft,guaranteed,guaranteed,guaranteed
pillow,part,white,guaranteed,guaranteed,probably
pillow,part,wooden,guaranteed,guaranteed,guaranteed
pillow,part,down,guaranteed,unrelated,guaranteed
pillow,part,striped,guaranteed,unrelated,probably
pillow,part,hard,guaranteed,guaranteed,guaranteed
dog,spot,sweet,pjj-nonsense,wjj-nonsense,unrelated
dog,spot,dead,pjj-nonsense,pjj-nonsense,guaranteed
dog,spot,white,unrelated,unrelated,unlikely
dog,spot,old,guaranteed,guaranteed,guaranteed
window,sunlight,broken,unlikely,impossible,impossible
window,sunlight,open,unrelated,impossible,guaranteed
window,sunlight,high,unrelated,guaranteed,guaranteed
window,sunlight,clean,unrelated,pjj-nonsense,guaranteed
window,sunlight,brown,unlikely,impossible,impossible
tennis player,hand,defensive,probably,guaranteed,probably
tennis player,hand,poor,guaranteed,unrelated,impossible
tennis player,hand,professional,guaranteed,guaranteed,impossible
tennis player,hand,key,unrelated,guaranteed,pjj-nonsense
tennis player,hand,offensive,guaranteed,guaranteed,probably
bus,word,old,unlikely,probably,unrelated
bus,word,public,guaranteed,guaranteed,guaranteed
bus,word,external,unrelated,pjj-nonsense,guaranteed
bus,word,black,unrelated,unlikely,unlikely
bus,word,colorful,unrelated,unrelated,unrelated
scissor,handle,gray,unrelated,unrelated,probably
scissor,handle,open,guaranteed,impossible,probably
scissor,handle,curved,guaranteed,guaranteed,guaranteed
scissor,handle,fine,unrelated,pjj-nonsense,guaranteed
scissor,handle,silver,unrelated,unrelated,probably
snowboard,design,red,unlikely,unrelated,unlikely
toilet,back,white,probably,probably,guaranteed
cup,handle,plastic,probably,guaranteed,guaranteed
cup,handle,hot,probably,probably,guaranteed
cup,handle,empty,pjj-nonsense,impossible,probably
cup,handle,blue,unrelated,probably,probably
cup,handle,silver,unrelated,probably,probably
ram,nose,dirty,probably,probably,probably
ram,nose,white,unrelated,unrelated,impossible
ram,nose,old,guaranteed,guaranteed,guaranteed
plane,wing,white,probably,probably,probably
plane,wing,vertical,probably,guaranteed,guaranteed
plane,wing,horizontal,guaranteed,guaranteed,guaranteed
boarder,hair,permanent,guaranteed,guaranteed,pjj-nonsense
boarder,hair,young,guaranteed,guaranteed,guaranteed
boarder,hair,green,unlikely,unrelated,unrelated
boarder,hair,regular,probably,probably,probably
cow,leg,dead,guaranteed,guaranteed,guaranteed
cow,leg,white,probably,unrelated,probably
cow,leg,old,guaranteed,guaranteed,guaranteed
nose,tip,round,unrelated,guaranteed,guaranteed
nose,tip,long,unlikely,unrelated,probably
nose,tip,broken,probably,unrelated,probably
nose,tip,human,guaranteed,guaranteed,guaranteed
nose,tip,black,guaranteed,guaranteed,probably
giraffe,thigh,brown,guaranteed,guaranteed,probably
dirt,line,loose,probably,guaranteed,pjj-nonsense
dirt,line,soft,guaranteed,guaranteed,pjj-nonsense
dirt,line,fresh,guaranteed,guaranteed,probably
dirt,line,brown,unlikely,unlikely,unlikely
dirt,line,dirty,unrelated,guaranteed,guaranteed
tennis player,head,key,guaranteed,pjj-nonsense,pjj-nonsense
tennis player,head,professional,guaranteed,pjj-nonsense,pjj-nonsense
tennis player,head,poor,pjj-nonsense,pjj-nonsense,pjj-nonsense
man,computer,poor,impossible,pjj-nonsense,unrelated
shop,sign,antique,probably,probably,unrelated
shop,sign,white,unrelated,probably,unrelated
shop,sign,old,probably,probably,probably
bicycle,brake,red,unrelated,unrelated,unrelated
bicycle,brake,high,guaranteed,guaranteed,probably
bicycle,brake,old,probably,probably,probably
bicycle,tire,red,impossible,unlikely,unrelated
bicycle,tire,old,unlikely,unrelated,probably
right hand,thumb,raised,probably,guaranteed,guaranteed
right hand,thumb,strong,probably,guaranteed,guaranteed
right hand,thumb,human,guaranteed,guaranteed,guaranteed
right hand,thumb,open,probably,guaranteed,guaranteed
right hand,thumb,outstretched,probably,guaranteed,guaranteed
hydrant,cap,residual,probably,guaranteed,pjj-nonsense
hydrant,cap,broken,unrelated,unrelated,probably
hydrant,cap,open,probably,probably,guaranteed
hydrant,cap,black,unrelated,unrelated,probably
hydrant,cap,silver,unrelated,unrelated,probably
structure,roof,political,guaranteed,impossible,pjj-nonsense
structure,roof,white,unrelated,unrelated,probably
structure,roof,organizational,guaranteed,pjj-nonsense,pjj-nonsense
structure,roof,internal,impossible,impossible,guaranteed
window,awning,brown,unrelated,unrelated,unrelated
window,awning,high,guaranteed,probably,probably
van,door,white,probably,probably,guaranteed
van,door,old,probably,guaranteed,guaranteed
van,door,weak,probably,probably,pjj-nonsense
cup,shadow,silver,impossible,impossible,impossible
cup,shadow,hot,impossible,pjj-nonsense,impossible
cup,shadow,blue,impossible,impossible,impossible
cup,shadow,empty,impossible,pjj-nonsense,impossible
arm,tattoo,short,unrelated,unrelated,guaranteed
arm,tattoo,long,unrelated,unrelated,probably
fence,top,low,guaranteed,guaranteed,guaranteed
fence,top,white,probably,guaranteed,probably
fence,top,metal,guaranteed,guaranteed,probably
fence,top,high,guaranteed,guaranteed,guaranteed
fence,top,wooden,guaranteed,guaranteed,probably
bag,writing,black,unlikely,unlikely,unlikely
car,fender,black,probably,probably,guaranteed
car,fender,old,guaranteed,probably,probably
kitten,paw,tiny,probably,guaranteed,probably
kitten,paw,white,unrelated,probably,probably
train,nose,red,probably,unrelated,probably
train,nose,regular,probably,guaranteed,probably
train,nose,long,unrelated,unrelated,unrelated
glass,rim,clear,probably,probably,guaranteed
glass,rim,broken,unrelated,guaranteed,probably
glass,rim,colored,probably,probably,guaranteed
billboard,advertisement,enormous,probably,probably,probably
billboard,advertisement,white,probably,unlikely,unrelated
billboard,advertisement,huge,probably,probably,probably
people,bag,american,pjj-nonsense,guaranteed,unrelated
people,bag,crowded,pjj-nonsense,unrelated,impossible
people,bag,old,unrelated,unrelated,unrelated
logo,letter,cursive,guaranteed,probably,guaranteed
logo,letter,green,unlikely,probably,unrelated
logo,letter,old,guaranteed,guaranteed,guaranteed
logo,letter,original,guaranteed,pjj-nonsense,guaranteed
logo,letter,windows,impossible,pjj-nonsense,unrelated
logo,letter,related,probably,pjj-nonsense,guaranteed
lamp,stand,red,probably,unrelated,probably
lamp,stand,lighted,pjj-nonsense,unlikely,guaranteed
lamp,stand,tall,guaranteed,probably,guaranteed
jet,stabilizer,liquid,wjj-nonsense,pjj-nonsense,impossible
kitchen,drawer,tiny,unrelated,probably,probably
kitchen,drawer,interior,guaranteed,unrelated,guaranteed
kitchen,drawer,dark,probably,unrelated,guaranteed
kitchen,drawer,old,probably,guaranteed,probably
cow,tongue,dead,guaranteed,guaranteed,guaranteed
cow,tongue,white,unlikely,unrelated,unrelated
cow,tongue,old,guaranteed,guaranteed,guaranteed
head,horn,buffalo,guaranteed,guaranteed,guaranteed
head,horn,dark,unrelated,unrelated,unrelated
he,foot,brown,guaranteed,guaranteed,unrelated
he,foot,acute,pjj-nonsense,wjj-nonsense,pjj-nonsense
he,foot,mild,pjj-nonsense,impossible,unrelated
sheep,butt,fat,guaranteed,probably,probably
man,teeth,poor,unrelated,nonsense,pjj-nonsense
belly,spot,posterior,probably,wjj-nonsense,guaranteed
belly,spot,round,unrelated,unrelated,unrelated
belly,spot,anterior,probably,guaranteed,guaranteed
belly,spot,white,impossible,unlikely,probably
belly,spot,empty,unrelated,impossible,pjj-nonsense
belly,spot,dirty,probably,probably,probably
wall,clock,high,unrelated,wjj-nonsense,unlikely
wall,clock,white,unrelated,probably,unrelated
door,slat,wooden,probably,probably,guaranteed
button,number,red,unlikely,unlikely,unlikely
button,number,round,impossible,unlikely,unrelated
road,lane,old,guaranteed,guaranteed,probably
road,lane,long,guaranteed,guaranteed,probably
road,lane,empty,guaranteed,guaranteed,guaranteed
road,lane,open,guaranteed,probably,probably
road,lane,narrow,unrelated,guaranteed,guaranteed
plate,chip,flat,unrelated,unlikely,unrelated
plate,chip,thin,guaranteed,unrelated,unrelated
plate,chip,white,guaranteed,unrelated,unrelated
dog,vest,shaggy,unlikely,unlikely,unlikely
dog,vest,white,unrelated,unrelated,unrelated
dog,vest,old,unrelated,unlikely,unrelated
man,book,poor,unrelated,pjj-nonsense,unrelated
tank,lid,gray,probably,guaranteed,unlikely
tank,lid,hot,probably,probably,unlikely
tank,lid,empty,guaranteed,pjj-nonsense,impossible
pot,vegetable,fresh,unlikely,unrelated,unrelated
pot,vegetable,white,unrelated,unrelated,unrelated
pot,vegetable,old,unrelated,unrelated,unlikely
woman,badge,beautiful,unrelated,unrelated,unrelated
cake,fruit,sweet,unrelated,guaranteed,probably
cake,fruit,round,unrelated,unrelated,unrelated
cake,fruit,national,pjj-nonsense,guaranteed,pjj-nonsense
racquet,rim,old,guaranteed,guaranteed,guaranteed
racquet,rim,anterior,guaranteed,guaranteed,pjj-nonsense
racquet,rim,fragile,probably,guaranteed,guaranteed
racquet,rim,green,unrelated,probably,probably
man,coat,poor,pjj-nonsense,impossible,unrelated
train,section,fast,guaranteed,pjj-nonsense,guaranteed
train,section,long,unrelated,probably,guaranteed
train,section,red,probably,probably,probably
train,section,slow,guaranteed,pjj-nonsense,guaranteed
train,section,electric,probably,guaranteed,guaranteed
train,section,regular,probably,probably,guaranteed
street,asphalt,paved,guaranteed,guaranteed,guaranteed
shirt,tie,white,unlikely,unrelated,unrelated
shirt,tie,clean,probably,unrelated,unrelated
bottle,soap,red,unrelated,unrelated,unrelated
bottle,soap,hot,guaranteed,probably,guaranteed
car,tag,open,impossible,unlikely,impossible
car,tag,private,impossible,unrelated,guaranteed
car,tag,white,unrelated,unrelated,unrelated
car,tag,old,unrelated,unrelated,unrelated
airplane,end,conventional,guaranteed,probably,guaranteed
airplane,end,white,probably,probably,probably
airplane,end,american,guaranteed,guaranteed,guaranteed
airplane,end,commercial,guaranteed,guaranteed,guaranteed
airplane,end,light,guaranteed,probably,probably
airplane,end,private,guaranteed,guaranteed,guaranteed
background,writing,educational,probably,probably,unrelated
background,writing,white,unlikely,unlikely,impossible
background,writing,social,pjj-nonsense,pjj-nonsense,unrelated
background,writing,historical,probably,pjj-nonsense,pjj-nonsense
background,writing,ethnic,pjj-nonsense,pjj-nonsense,unrelated
background,writing,cultural,probably,pjj-nonsense,unrelated
teddy bear,arm,forward,unrelated,guaranteed,unrelated
teddy bear,arm,white,guaranteed,probably,probably
teddy bear,arm,stuffed,guaranteed,guaranteed,guaranteed
fireplace,mantel,wide,probably,guaranteed,guaranteed
fireplace,mantel,old,probably,probably,probably
fireplace,mantel,white,unrelated,unrelated,probably
fireplace,mantel,huge,unrelated,probably,guaranteed
fireplace,mantel,dark,pjj-nonsense,probably,probably
jet,logo,black,unlikely,unlikely,unlikely
building,number,fine,unrelated,unrelated,pjj-nonsense
building,number,original,guaranteed,probably,pjj-nonsense
building,number,public,guaranteed,guaranteed,guaranteed
building,number,old,probably,probably,probably
bed,mattress,warm,guaranteed,probably,guaranteed
bed,mattress,dry,guaranteed,probably,guaranteed
bed,mattress,comfortable,guaranteed,guaranteed,guaranteed
bed,mattress,wooden,impossible,unlikely,impossible
bed,mattress,narrow,guaranteed,guaranteed,guaranteed
female,hand,human,guaranteed,guaranteed,guaranteed
female,hand,young,guaranteed,guaranteed,guaranteed
female,hand,white,guaranteed,guaranteed,guaranteed
female,hand,male,wjj-nonsense,wjj-nonsense,wjj-nonsense
snow,shadow,deep,impossible,impossible,impossible
snow,shadow,perpetual,guaranteed,pjj-nonsense,pjj-nonsense
snow,shadow,white,impossible,impossible,unlikely
snow,shadow,fresh,impossible,unrelated,pjj-nonsense
snow,shadow,heavy,impossible,impossible,impossible
snow,shadow,high,unrelated,probably,pjj-nonsense
snow,shadow,tall,unrelated,probably,wjj-nonsense
snow,shadow,dirty,impossible,impossible,probably
floor,line,grey,probably,probably,guaranteed
floor,line,concrete,guaranteed,guaranteed,guaranteed
floor,line,polished,guaranteed,unrelated,guaranteed
floor,line,wooden,guaranteed,guaranteed,guaranteed
floor,line,bare,guaranteed,guaranteed,pjj-nonsense
floor,line,pelvic,guaranteed,guaranteed,pjj-nonsense
kitten,eye,young,guaranteed,guaranteed,guaranteed
kitten,eye,newborn,guaranteed,guaranteed,guaranteed
kitten,eye,tiny,probably,probably,probably
kitten,eye,white,unlikely,unrelated,unlikely
bike,headlight,red,unrelated,unlikely,unlikely
fork,edge,long,unlikely,guaranteed,guaranteed
fork,edge,plastic,guaranteed,guaranteed,guaranteed
fork,edge,stable,guaranteed,guaranteed,guaranteed
fork,edge,metal,guaranteed,guaranteed,guaranteed
fork,edge,wooden,guaranteed,guaranteed,guaranteed
fork,edge,silver,probably,guaranteed,guaranteed
distance,tree,safe,unrelated,wjj-nonsense,guaranteed
distance,tree,far,guaranteed,guaranteed,guaranteed
distance,tree,short,unrelated,unrelated,guaranteed
distance,tree,social,guaranteed,wjj-nonsense,pjj-nonsense
distance,tree,above,guaranteed,wjj-nonsense,guaranteed
fence,hole,low,guaranteed,guaranteed,probably
fence,hole,high,unrelated,guaranteed,probably
fence,hole,white,impossible,guaranteed,impossible
fence,hole,wooden,impossible,guaranteed,probably
pant,pocket,red,probably,probably,probably
