title,url,HITId,whole,part,jj,result1,worker1,result2,worker2,result3,worker3
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3S8A4GJRD22YOIXTJJEBBM9OPRJV6A,animal,mouth,wild,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3S8A4GJRD22YOIXTJJEBBM9OPRJV6A,animal,mouth,poor,unrelated,A25UZQENK9A4PL,pjj-nonsense,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3S8A4GJRD22YOIXTJJEBBM9OPRJV6A,animal,mouth,human,guaranteed,A25UZQENK9A4PL,pjj-nonsense,A30NX5HEQGGFPP,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3S8A4GJRD22YOIXTJJEBBM9OPRJV6A,animal,mouth,furry,unrelated,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP,probably,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3Z33IC0JCZLL61ZRHQHNVW0QFSS9V0,doorway,arch,darkened,guaranteed,A1A3CN8H5HXTSN,unrelated,AVLZVLVL2X60,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3Z33IC0JCZLL61ZRHQHNVW0QFSS9V0,doorway,arch,low,guaranteed,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3Z33IC0JCZLL61ZRHQHNVW0QFSS9V0,doorway,arch,red,unrelated,A1A3CN8H5HXTSN,unrelated,AVLZVLVL2X60,probably,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3Z33IC0JCZLL61ZRHQHNVW0QFSS9V0,doorway,arch,narrow,guaranteed,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3Z33IC0JCZLL61ZRHQHNVW0QFSS9V0,doorway,arch,open,guaranteed,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60,impossible,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3Z33IC0JCZLL61ZRHQHNVW0QFSS9V0,doorway,arch,dark,guaranteed,A1A3CN8H5HXTSN,unrelated,AVLZVLVL2X60,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3BAWBGQGYKYHSIBY2TJ3H09KK23V79,leg,base,bent,impossible,A30NX5HEQGGFPP,unrelated,AVLZVLVL2X60,unrelated,A1X3P33ODFD8OI
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3BAWBGQGYKYHSIBY2TJ3H09KK23V79,leg,base,affected,pjj-nonsense,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60,pjj-nonsense,A1X3P33ODFD8OI
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3BAWBGQGYKYHSIBY2TJ3H09KK23V79,leg,base,chair,impossible,A30NX5HEQGGFPP,guaranteed,AVLZVLVL2X60,guaranteed,A1X3P33ODFD8OI
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3BAWBGQGYKYHSIBY2TJ3H09KK23V79,leg,base,broken,unrelated,A30NX5HEQGGFPP,probably,AVLZVLVL2X60,unrelated,A1X3P33ODFD8OI
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3BAWBGQGYKYHSIBY2TJ3H09KK23V79,leg,base,artificial,guaranteed,A30NX5HEQGGFPP,probably,AVLZVLVL2X60,guaranteed,A1X3P33ODFD8OI
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3BAWBGQGYKYHSIBY2TJ3H09KK23V79,leg,base,injured,impossible,A30NX5HEQGGFPP,pjj-nonsense,AVLZVLVL2X60,wjj-nonsense,A1X3P33ODFD8OI
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3QGTX7BCHO1JEY2PFXT94M8KH7F5Z5,clock,pendulum,old,guaranteed,A29CG3KIKPKPBB,probably,A1X3P33ODFD8OI,probably,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3NI0WFPPI8FIVHWDGMQMQTJYVV760U,computer,button,off,guaranteed,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL,unrelated,ABI1EI8UQK6LK
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3NI0WFPPI8FIVHWDGMQMQTJYVV760U,computer,button,grey,probably,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL,unrelated,ABI1EI8UQK6LK
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3NI0WFPPI8FIVHWDGMQMQTJYVV760U,computer,button,remote,impossible,A1A3CN8H5HXTSN,unrelated,A25UZQENK9A4PL,guaranteed,ABI1EI8UQK6LK
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3ICOHX7ENBAM8WPSM49K2HBBCTV0E9,she,necklace,beautiful,unrelated,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,unrelated,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3J9L0X0VDELYLQZW70MJHYJ4M1U9WA,clock tower,roof,tall,guaranteed,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP,probably,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3J9L0X0VDELYLQZW70MJHYJ4M1U9WA,clock tower,roof,old,guaranteed,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP,probably,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3J9L0X0VDELYLQZW70MJHYJ4M1U9WA,clock tower,roof,round,guaranteed,A25UZQENK9A4PL,unlikely,A30NX5HEQGGFPP,probably,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3J9L0X0VDELYLQZW70MJHYJ4M1U9WA,clock tower,roof,grey,unrelated,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP,unrelated,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3J9L0X0VDELYLQZW70MJHYJ4M1U9WA,clock tower,roof,high,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3J9L0X0VDELYLQZW70MJHYJ4M1U9WA,clock tower,roof,pointed,guaranteed,A25UZQENK9A4PL,unrelated,A30NX5HEQGGFPP,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3J9L0X0VDELYLQZW70MJHYJ4M1U9WA,clock tower,roof,lofty,pjj-nonsense,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP,guaranteed,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3I7KR83SN9C7QQ5FIM3GTNP9ZULK9P,baby,arm,young,guaranteed,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3I7KR83SN9C7QQ5FIM3GTNP9ZULK9P,baby,arm,one,unlikely,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3I7KR83SN9C7QQ5FIM3GTNP9ZULK9P,baby,arm,poor,pjj-nonsense,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3I7KR83SN9C7QQ5FIM3GTNP9ZULK9P,baby,arm,grey,guaranteed,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,probably,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3I7KR83SN9C7QQ5FIM3GTNP9ZULK9P,baby,arm,healthy,guaranteed,AVLZVLVL2X60,guaranteed,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,378G7J1SJKXFGMQDFB259CKFDYAEWP,player,uniform,professional,guaranteed,A25UZQENK9A4PL,guaranteed,AZAPOAN6T6QFW,probably,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,378G7J1SJKXFGMQDFB259CKFDYAEWP,player,uniform,red,impossible,A25UZQENK9A4PL,unrelated,AZAPOAN6T6QFW,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3087LXLJ6LFEEAPOHFTQKZWBOUA0FR,lady,lap,dear,pjj-nonsense,A2DNSD743W4OC2,guaranteed,A25UZQENK9A4PL,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3P7RGTLO6DCLV9FKASHGPI0T5C3KA4,boy,teeth,nice,unrelated,AVLZVLVL2X60,unrelated,A25UZQENK9A4PL,pjj-nonsense,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3P7RGTLO6DCLV9FKASHGPI0T5C3KA4,boy,teeth,young,guaranteed,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3M4KL7H8KUMI26HVC5UM4Y280ND61X,train,smoke,regular,unrelated,A25UZQENK9A4PL,probably,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3M4KL7H8KUMI26HVC5UM4Y280ND61X,train,smoke,silver,unrelated,A25UZQENK9A4PL,impossible,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3M4KL7H8KUMI26HVC5UM4Y280ND61X,train,smoke,red,unrelated,A25UZQENK9A4PL,unlikely,AVLZVLVL2X60,unlikely,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3M4KL7H8KUMI26HVC5UM4Y280ND61X,train,smoke,long,unrelated,A25UZQENK9A4PL,unrelated,AVLZVLVL2X60,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3M4KL7H8KUMI26HVC5UM4Y280ND61X,train,smoke,fast,guaranteed,A25UZQENK9A4PL,unrelated,AVLZVLVL2X60,probably,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3M4KL7H8KUMI26HVC5UM4Y280ND61X,train,smoke,slow,unrelated,A25UZQENK9A4PL,unrelated,AVLZVLVL2X60,probably,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3JGHED38ECQYWC63746NOZDE2J67YV,tray,food,clear,unlikely,A2DNSD743W4OC2,impossible,AZAPOAN6T6QFW,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3JGHED38ECQYWC63746NOZDE2J67YV,tray,food,laden,unlikely,A2DNSD743W4OC2,impossible,AZAPOAN6T6QFW,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3JGHED38ECQYWC63746NOZDE2J67YV,tray,food,wooden,impossible,A2DNSD743W4OC2,impossible,AZAPOAN6T6QFW,impossible,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3JGHED38ECQYWC63746NOZDE2J67YV,tray,food,black,impossible,A2DNSD743W4OC2,unlikely,AZAPOAN6T6QFW,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3JGHED38ECQYWC63746NOZDE2J67YV,tray,food,plastic,impossible,A2DNSD743W4OC2,impossible,AZAPOAN6T6QFW,impossible,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3JGHED38ECQYWC63746NOZDE2J67YV,tray,food,empty,guaranteed,A2DNSD743W4OC2,impossible,AZAPOAN6T6QFW,pjj-nonsense,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3WRBLBQ2GQ7KSALJSZZ82KWNP9A0GQ,sink,faucet,shiny,unrelated,A30NX5HEQGGFPP,unrelated,AZAPOAN6T6QFW,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3WRBLBQ2GQ7KSALJSZZ82KWNP9A0GQ,sink,faucet,clean,probably,A30NX5HEQGGFPP,probably,AZAPOAN6T6QFW,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3WRBLBQ2GQ7KSALJSZZ82KWNP9A0GQ,sink,faucet,old,probably,A30NX5HEQGGFPP,probably,AZAPOAN6T6QFW,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3WRBLBQ2GQ7KSALJSZZ82KWNP9A0GQ,sink,faucet,dry,probably,A30NX5HEQGGFPP,probably,AZAPOAN6T6QFW,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,311HQEI8RRFY12G83Q8626MG8DA7ZM,cellphone,keypad,tiny,guaranteed,A29CG3KIKPKPBB,probably,A30NX5HEQGGFPP,probably,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,386T3MLZLMU5ZVF191NKA7FP1QX80I,boy,bat,young,unrelated,A30NX5HEQGGFPP,unrelated,A25UZQENK9A4PL,unrelated,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3FVBZG9CLIDYS6GUC5HQNK8O49N0HP,giraffe,torso,brown,probably,A30NX5HEQGGFPP,unlikely,A2DNSD743W4OC2,probably,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3FVBZG9CLIDYS6GUC5HQNK8O49N0HP,giraffe,torso,tall,guaranteed,A30NX5HEQGGFPP,unlikely,A2DNSD743W4OC2,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3FVBZG9CLIDYS6GUC5HQNK8O49N0HP,giraffe,torso,young,guaranteed,A30NX5HEQGGFPP,guaranteed,A2DNSD743W4OC2,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3PR3LXCWSEYDAQ4MH5I5JHXBV309X3,beach,building,white,unrelated,AVLZVLVL2X60,unrelated,A25UZQENK9A4PL,impossible,A2DNSD743W4OC2
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3PR3LXCWSEYDAQ4MH5I5JHXBV309X3,beach,building,private,unrelated,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL,wjj-nonsense,A2DNSD743W4OC2
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3JVP4ZJHDORYO1REINZBNW934M20II,bowl,spoon,shallow,pjj-nonsense,AVLZVLVL2X60,unlikely,A2DNSD743W4OC2,impossible,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3JVP4ZJHDORYO1REINZBNW934M20II,bowl,spoon,empty,unrelated,AVLZVLVL2X60,guaranteed,A2DNSD743W4OC2,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3JVP4ZJHDORYO1REINZBNW934M20II,bowl,spoon,golden,unrelated,AVLZVLVL2X60,unlikely,A2DNSD743W4OC2,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3JVP4ZJHDORYO1REINZBNW934M20II,bowl,spoon,wooden,unrelated,AVLZVLVL2X60,unlikely,A2DNSD743W4OC2,probably,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,38O9DZ0A61MPRRZRV9U09HCDSTR62E,tower,flag,tall,guaranteed,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,38O9DZ0A61MPRRZRV9U09HCDSTR62E,tower,flag,white,unrelated,A1A3CN8H5HXTSN,unrelated,AVLZVLVL2X60,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,38O9DZ0A61MPRRZRV9U09HCDSTR62E,tower,flag,old,unrelated,A1A3CN8H5HXTSN,probably,AVLZVLVL2X60,probably,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,38O9DZ0A61MPRRZRV9U09HCDSTR62E,tower,flag,round,unlikely,A1A3CN8H5HXTSN,unlikely,AVLZVLVL2X60,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,38O9DZ0A61MPRRZRV9U09HCDSTR62E,tower,flag,high,guaranteed,A1A3CN8H5HXTSN,guaranteed,AVLZVLVL2X60,guaranteed,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3PEG1BH7ADQQEJKCG6HCKTKZNUOKBZ,child,hat,poor,unrelated,A25UZQENK9A4PL,unrelated,A1A3CN8H5HXTSN,pjj-nonsense,AVLZVLVL2X60
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3DQYSJDTYKAU5MV3PGYRBVYMM0GEXI,door,rust,white,unrelated,A30NX5HEQGGFPP,impossible,A1A3CN8H5HXTSN,impossible,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3DQYSJDTYKAU5MV3PGYRBVYMM0GEXI,door,rust,heavy,unlikely,A30NX5HEQGGFPP,unlikely,A1A3CN8H5HXTSN,unrelated,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3SD15I2WD1TEC9VAZ985SRH5Y7R63P,church,tower,ancient,guaranteed,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3SD15I2WD1TEC9VAZ985SRH5Y7R63P,church,tower,true,guaranteed,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3SD15I2WD1TEC9VAZ985SRH5Y7R63P,church,tower,old,guaranteed,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL,guaranteed,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3SD15I2WD1TEC9VAZ985SRH5Y7R63P,church,tower,brown,guaranteed,A1A3CN8H5HXTSN,guaranteed,A25UZQENK9A4PL,probably,A30NX5HEQGGFPP
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3YLTXLH3DE51GNKETQWG2L9WCHZHPD,jersey,letter,white,unlikely,AVLZVLVL2X60,probably,A30NX5HEQGGFPP,impossible,A25UZQENK9A4PL
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3XDSWAMB21RVZRAD7BX4RZ2Q4LGCQQ,clock,light,tall,impossible,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3XDSWAMB21RVZRAD7BX4RZ2Q4LGCQQ,clock,light,old,probably,A30NX5HEQGGFPP,probably,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3XDSWAMB21RVZRAD7BX4RZ2Q4LGCQQ,clock,light,framed,probably,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3XDSWAMB21RVZRAD7BX4RZ2Q4LGCQQ,clock,light,antique,guaranteed,A30NX5HEQGGFPP,guaranteed,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3XDSWAMB21RVZRAD7BX4RZ2Q4LGCQQ,clock,light,green,unrelated,A30NX5HEQGGFPP,unrelated,A25UZQENK9A4PL,probably,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3XDSWAMB21RVZRAD7BX4RZ2Q4LGCQQ,clock,light,internal,unrelated,A30NX5HEQGGFPP,probably,A25UZQENK9A4PL,guaranteed,A1A3CN8H5HXTSN
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3V8JSVE8YXPJ5RLDUCKTU95VO6AEYO,motorcycle,helmet,black,unrelated,A30NX5HEQGGFPP,unrelated,AVLZVLVL2X60,unrelated,ASW9MABLSXSPK
Common sense visual reasoning 5,https://worker.mturk.com/mturk/preview?groupId=3EM4DVSA8U9K3Y77FQ2ZT9TSNFB30B,3V8JSVE8YXPJ5RLDUCKTU95VO6AEYO,motorcycle,helmet,used,unrelated,A30NX5HEQGGFPP,probably,AVLZVLVL2X60,unrelated,ASW9MABLSXSPK
